name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
The Hammock Hotel Fine Arts Museum,"59-61 Nguyen Thai Binh, Nguyen Thai Binh Ward, District 1,HCM, Quận 1, Hồ Chí Minh, Việt Nam, 70000","9,1",3708,9.3,9.5,9.2,9.1,Không có,0,1,0,1,1,0,1,1,0,3.292.028,1.061.543
22Land Hotel Saigon,"25 Le Thanh Ton Street, Dist 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",1372,9.3,9.0,8.6,Không có,9.1,0,1,0,0,1,0,1,1,1,4.000.000,1.786.893
COCHIN SANG HOTEL,"28 Nguyễn An Ninh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,7",3425,9.2,9.0,8.6,Không có,9.0,1,1,1,0,1,0,1,1,0,6.554.675,1.426.874
DAI NAM BOUTIQUE HOTEL,"No. 79, Tran Hung Dao Street, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",2121,9.1,8.6,8.3,Không có,8.5,0,1,0,0,0,0,1,1,0,4.459.319,1.201.523
Khách sạn Happy Life Green (HAPPY LIFE GREEN HOTEL),"549 Tran Hung Dao Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",2031,8.2,8.5,8.4,Không có,8.3,0,1,0,0,1,1,1,1,0,5.000.000,515.625
Khách Sạn Adora Art (Adora Art Hotel),"189-191 Lý Tự Trọng, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,5",1641,9.2,8.8,8.4,Không có,8.8,1,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
Khách Sạn The White 8A Thái Văn Lung (The White Hotel 8A Thai Van Lung),"8A Thái Văn Lung, Phường Bến Nghé, Quận 1, thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam","7,9",3132,8.8,8.0,8.0,7.3,7.7,0,1,0,0,1,0,1,1,0,3.972.359,1.075.063
Kin Hotel Thai Van Lung,"36-38 Th i Văn Lung, Bến Ngh , Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,1",365,9.5,9.6,9.0,8.6,9.6,1,1,0,0,1,1,1,1,1,3.517.460,2.264.167
Express by M Village Phạm Ngũ Lão,"No. 325, Pham Ngu Lao Street, Pham Ngu Lao Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",1555,9.4,9.5,9.1,8.8,9.3,0,0,0,1,1,0,0,1,1,Không có giá trước,Không có giá sau
Khách Sạn Viễn Đông (Vien Dong Hotel),"275A Phạm ngũ lão,, Quận 1, Hồ Chí Minh, Việt Nam","8,3",6105,9.0,8.3,8.3,Không có,8.3,1,1,0,0,1,1,1,1,1,1.792.869,989.041
MEANDER Sài Gòn (MEANDER Saigon),"3B Ly Tu Trong St., Ben Nghe Ward, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",3546,9.4,9.5,9.3,9.1,9.5,1,0,0,0,1,0,1,1,0,1.986.408,1.020.333
CityHouse - City Oasis,"42/4 Hồ Hảo Hớn, phuong Co Giang, Quan 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,2",2723,8.4,8.6,8.5,7.9,8.3,1,0,0,0,0,0,1,1,0,2.599.948,1.482.100
Khách Sạn The Odys Boutique (The Odys Boutique Hotel),"65-67-69 Nguyễn Thái Bình, Quận 01, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,7",3367,9.1,9.1,8.6,Không có,8.7,1,1,0,0,1,1,1,1,1,Không có giá trước,1.625.472
Cozrum Homes - Autumn House,"No. 34, Dong Da, Ward 02, Binh Thanh District, Ho Chi Minh City, Bình Thạnh, Hồ Chí Minh, Việt Nam, 700000","8,1",974,8.4,8.4,Không có,8.4,8.3,1,0,0,0,0,0,0,1,0,1.000.000,313.833
M Village Nguyễn Kiệm - Cosmo Airport Hotel,"No. 659, Nguyen Kiem, Ward 9, Phu Nhuan District, M Village, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","9,0",434,Không có,9.6,9.3,9.1,9.4,1,0,0,1,1,1,1,1,1,1.492.666,678.526
GK Central Hotel,"92 - 94 L Tự Trọng, Phường Bến Th nh, Quận 01, Quận 1, Hồ Chí Minh, Việt Nam, 711045","8,4",7034,9.1,8.6,8.4,Không có,8.6,1,1,0,1,1,0,1,1,1,2.052.065,805.484
The MAR Q Luxury Citypoint ANGIA,"29b Nguyen Dinh Chieu Street, Dakao Ward, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",77,9.2,9.2,9.2,9.4,9.2,1,0,1,1,1,1,0,1,1,Không có giá trước,Không có giá sau
GOLDEN SUN 3 APARTMENTS,"63 Đ. Phan Khiêm Ích, Tân Phong, GOLDEN SUN 3 APARTMENTS, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,2",106,9.0,9.0,8.8,Không có,8.2,1,0,0,0,0,0,1,1,1,900.000,314.403
FH Homestay,"18B/80/17 Nguyễn Thị Minh Khai st, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",277,9.0,9.3,8.8,8.7,8.7,1,0,0,0,0,0,1,1,0,800.000,461.772
Khách sạn Viet Lotus Sài Gòn (Viet Lotus Saigon Hotel),"33 Cao Thắng, Quận 3 , Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,1",1149,8.4,8.1,8.2,Không có,8.3,1,1,0,0,1,1,1,1,1,2.018.954,770.536
Montana Hotel & Apartment Saigon Airport,"51B Hồng Hà, Phường 2, Montana Building, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,0",250,9.0,8.6,8.6,8.0,8.3,0,0,0,0,1,1,1,1,1,1.114.469,278.617
Khách sạn Nhật Bình 2 (Nhat Binh 2 Hotel),"62 QL13, Bình Thạnh, Hồ Chí Minh, Việt Nam, 00700","7,0",193,7.2,7.5,7.3,7.0,7.2,1,0,0,1,0,1,0,1,1,385.000,285.080
NHAT HA LAVISH HOTEL,"125 L Th nh T n, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",193,9.1,8.6,8.3,8.0,8.6,0,1,0,0,0,1,1,1,0,3.754.424,1.494.839
Vy Da Hostel (VyDa Backpacker Hostel),"64 Ly Tu Trong, Phuong Ben Thanh, Quan 1, Quận 1, Hồ Chí Minh, Việt Nam, 711045","8,6",916,9.3,8.9,9.0,8.1,8.5,0,1,0,0,1,0,1,1,0,302.422,188.222
Cozrum Homes Citi town,"19Bis Nguyen Thi Minh Khai, Ben Nghe Ward, District 1, Hcmc, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,2",678,8.1,7.2,7.3,Không có,7.1,1,0,0,0,0,0,0,1,0,Không có giá trước,Không có giá sau
Liberty Central Saigon Centre Hotel,"175-177-179 Lê Thánh Tôn, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",7913,9.1,8.5,Không có,Không có,8.6,1,1,1,1,1,1,1,1,1,8.433.325,1.315.187
Haven Hut Dawn Hotel,"No. 380, Nguyen Cong Trus Street, Cau Ong Lanh Ward 30, 30, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,7",411,9.0,8.9,9.0,8.7,9.0,0,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
KHÁCH SẠN SÂN BAY GALAXY (GALAXY AIRPORT HOTEL),"38/6 Lam sơn,Phường 2, Quận Tân Bình,TP.Hồ Chí Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,5",671,8.9,9.0,8.7,Không có,8.8,0,0,0,0,0,0,1,1,1,700.000,388.959
CityHouse - Nest Minh Khai,"Room 18A, No. 13, Nguyen Thi Minh Khai Street, Da Kao Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,4",135,9.5,9.7,9.6,9.4,9.7,1,0,0,0,0,0,1,1,1,1.827.246,681.485
Khách Sạn Blue Airport (The Blue Airport Hotel),"2/37 Phan Thuc Duyen, Ward 4, Tan Binh Dist, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,1",1712,7.5,7.3,7.1,6.8,7.3,0,0,0,0,0,1,1,1,1,668.512,352.695
KHÁCH SẠN HERA (HERA HOTEL),"06 Song Da Street, Ward 2, Tan Binh District, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",882,8.7,8.7,8.3,Không có,8.4,1,1,0,0,1,1,1,1,1,539.357,510.280
The Noble Swan Saigon hotel,"229 Lê Thánh Tôn, Phường Bến Thành, Quận 1, TP HCM, Quận 1, Hồ Chí Minh, Việt Nam, 71000","7,8",1725,9.0,8.1,7.9,Không có,7.7,0,0,1,1,1,0,1,1,1,1.850.013,584.528
Khách sạn Valentine Luxury 31 Bùi Viện (Valentine Luxury hotel - 31 Bui Vien Street),"62 Bui Vien Street, Quận 1, Hồ Chí Minh, Việt Nam","7,9",1031,8.3,7.8,7.5,Không có,7.2,1,0,1,0,0,0,1,1,1,1.228.381,319.242
Khách sạn The Jade (The Jade Hotel),"52-54 Than Nhan Trung, Phuong 13, Tan Binh, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,1",936,8.4,8.4,8.3,Không có,8.3,1,1,1,1,0,0,1,1,0,1.000.000,293.156
Saigon Airport Bluesky Serviced Apartment,"01 Bạch Đằng, phường 2, Q. Tân Bình,, Tân Bình, Hồ Chí Minh, Việt Nam","8,5",2860,8.8,8.4,8.7,8.4,8.7,1,1,0,1,0,1,1,1,1,2.274.283,1.049.736
Cozrum Homes - Coraline House,"No. 41A, Hòa Hưng, Ward 13, District 10, Ho Chi Minh City, Vietnam, Quận 10, Hồ Chí Minh, Việt Nam, 0840001","7,7",701,8.3,7.9,7.9,7.9,7.7,1,0,0,1,0,0,0,1,1,Không có giá trước,319.025
MADISON Saigon Luxury Citypoint,"15 Thi Sach, Ben Nghe Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",195,9.5,9.4,9.5,9.6,9.6,1,0,1,1,1,0,0,1,1,Không có giá trước,Không có giá sau
Capsule Riverside Sài Gòn (Capsule Riverside Saigon),"No. 324, Vo Van Kiet Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",1410,8.7,8.9,8.9,8.4,8.4,0,0,0,0,0,1,1,1,1,Không có giá trước,Không có giá sau
Nhà trọ Vỹ Dạ (VY DA CENTRAL MARKET HOSTEL),"47 Phan Chu Trinh, Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam","8,8",2161,9.5,9.2,9.2,8.5,8.8,0,0,0,0,1,0,1,1,0,853.696,259.259
Khách Sạn & Căn Hộ Tina _ The Diamond Oasis (Tina Hotel & Apartments _ The Diamond Oasis),"234/5 Bach Dang, Phuong 24, Quan Binh Thanh, Bình Thạnh, Hồ Chí Minh, Việt Nam","8,7",282,9.1,9.2,9.1,Không có,9.1,1,0,0,0,0,0,1,1,1,Không có giá trước,520.410
Thành Vinh Hotel & Apartment,"562 Song Hành Xa Lộ Hà Nội, Quận 9, Hồ Chí Minh, Việt Nam, 70000","8,2",584,8.6,9.2,8.7,Không có,8.6,1,0,0,0,1,0,1,1,1,538.507,292.252
The Alley Saigon Hotel,"283/24 Đ. Phạm Ngũ L o, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,0",620,8.9,8.5,8.0,Không có,7.8,1,1,0,0,1,1,1,1,1,548.046,398.638
KaratHome,"189b/a29, Cong Quynh st., Nguyen Cu Trinh ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",158,8.8,8.8,8.7,8.6,9.1,1,0,0,1,0,0,1,1,1,512.087,467.908
9 Hostel and Bar,"9 Bùi Thị Xuân, Quận 1, Hồ Chí Minh, Việt Nam","8,5",4817,9.1,8.8,8.9,8.1,8.3,1,0,0,0,1,0,1,1,1,537.388,348.484
KHÁCH SẠN SÂN BAY APOLLO (APOLLO AIRPORT HOTEL),"94 Yên Thế, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",348,8.8,8.7,8.4,7.9,8.2,0,0,0,0,1,1,1,1,1,650.000,388.959
Jovia Hotel,"132 Lý Tự Trọng, 10, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",4667,9.2,9.0,8.5,8.1,8.6,1,1,1,0,1,0,1,1,0,2.121.567,964.386
THE ONE SAIGON Centerpoint,"45 Nguyen Thi Nhu, Nguyen Thai Binh Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,3",192,9.7,9.6,9.6,9.7,9.7,1,0,1,1,1,1,1,1,1,Không có giá trước,Không có giá sau
YHD HomeStay Bui Vien,"14/11 Đỗ Quang Đẩu, Quận 1, Hồ Chí Minh, Việt Nam, +84","7,3",397,7.5,7.2,6.7,6.1,6.2,1,0,0,0,1,1,0,1,0,1.221.948,331.126
The Noble Swan WoodPark Hotel,"217 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,2",750,8.4,7.7,7.2,Không có,6.8,0,0,0,1,1,0,1,1,1,1.002.445,399.664
The Bloom Phạm Viết Chánh - Không gian sống hiện đại ở Sài Gòn (The Bloom Pham Viet Chanh - Modern Living Space in Saigon),"No. 40/8/3 Pham Viet Chanh Street, Ward 19, Binh Thanh District, HCMC, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","8,8",1032,Không có,9.4,9.0,8.7,9.1,1,1,1,0,1,1,1,1,1,7.126.778,1.075.945
Nicecy Hotel Suites & Spa,"8B - 8C Le Thanh Ton, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,9",131,7.4,6.1,5.6,5.6,6.4,0,1,0,0,1,0,1,1,0,2.791.719,1.086.734
Sens House Saigon - Căn Hộ Dịch Vụ Vinhomes Central Park (Sens House Saigon – Serviced Apartments in Vinhomes Central Park ),"Vinhomes Central Park Residence, 208 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, HCMC, Bình Thạnh, Hồ Chí Minh, Việt Nam, 700000","8,4",1717,8.7,Không có,8.4,8.2,8.3,1,1,1,1,1,1,0,1,1,1.591.283,1.260.221
K&T Hotel - Sân Bay Tân Sơn Nhất,"307/16, Nguyen Van Troi Street, Ward 1, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,8",476,8.0,8.2,8.0,7.3,7.8,0,0,0,0,0,0,1,1,0,541.114,346.130
GOLDA HOTEL,"37 Thuận Kiều, Phường 12, Quận 5, Hồ Chí Minh, Quận 5, Hồ Chí Minh, Việt Nam","8,2",823,8.4,8.5,8.3,Không có,8.4,1,1,0,0,1,0,1,1,0,3.062.040,634.910
Asian Ruby Boutique Hotel,"20 Bis Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,0",1363,8.3,8.2,8.2,7.5,8.0,0,1,0,0,1,0,1,1,1,2.001.103,471.205
BOBHOTEL - BÙI VIỆN,"Room 242, No. 1, Bui Vien Street, BOB Hotel, BOB HOTEL, Quận 1, Hồ Chí Minh, Việt Nam, 71012","5,5",467,5.9,5.4,5.1,5.2,5.6,0,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Sunrise Central Hotel,"135-137 Đường Lý Tự Trọng, Phường Bến Thành,Quận 1, TP. Hồ Chí Minh, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,0",4378,8.8,8.4,7.9,Không có,7.9,1,1,0,0,1,0,1,1,1,961.132,824.805
Elisa Hotel,"No. 172, Street No. 7, Trung Son Residential Area, Binh Hung, Binh Chanh, Bình Hưng, Hồ Chí Minh, Việt Nam, 72900","8,3",129,8.4,8.7,8.7,8.4,8.5,0,0,0,0,0,0,1,1,1,1.200.000,567.729
Haven Hut Hotel,"176 Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",1495,8.7,8.6,8.6,8.2,8.5,1,0,0,0,1,0,1,1,1,900.938,521.957
KHÁCH SẠN PRINCE (PRINCE HOTEL),"60, 21 Street, Ward 8, Go Vap District, Gò Vấp, Hồ Chí Minh, Việt Nam, 70000","8,2",141,8.7,8.9,8.4,Không có,8.4,0,0,0,0,0,0,1,1,1,900.000,278.810
Khách Sạn Sài Gòn Amigo (Sai Gon Amigo Hotel),"185/24 Đường Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q1, Quận 1, Hồ Chí Minh, Việt Nam, 0084","8,4",1816,9.2,8.8,8.6,Không có,8.3,1,0,0,0,1,0,1,1,1,682.566,421.914
Imai House,"285/68c Cách Mạng Tháng Tám, Phường 12, Quận 10,, Quận 10, Hồ Chí Minh, Việt Nam","8,1",365,8.4,8.4,8.6,8.4,8.4,1,0,0,0,0,0,1,1,1,410.493,370.370
Nicecy Hotel - Yersin Street,"No. 7, Yersin Street, Cau Ong Lanh Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,9",248,7.8,7.7,7.6,Không có,7.1,0,1,1,0,1,0,1,1,1,1.721.836,315.508
Khách sạn White Lion (White Lion Hotel),"15C Cao Thắng, Phường 2, Quận 3, Quận 3, Hồ Chí Minh, Việt Nam","8,2",714,8.7,8.6,8.3,7.9,8.3,1,1,0,0,1,0,1,1,1,Không có giá trước,747.779
Little Brick Saigon Hotel,"No. 18 Bui Thi Xuan Street, Ben Thanh Ward, District 1, HCMC, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,2",887,8.6,8.6,8.3,Không có,8.3,1,1,0,0,1,0,1,1,0,2.867.700,564.434
Khách sạn Bali (Bali Hotel),"39-41 (R4-76-77) noi khu Hung Phuoc 3, phuong Tan Phong, Quan 7, Quận 7, Hồ Chí Minh, Việt Nam","8,1",324,8.4,7.9,8.1,7.5,8.0,0,1,1,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Minh Khang Hotel,"155 Võ Văn Tần, Quận 3 , Quận 3, Hồ Chí Minh, Việt Nam, 70000","8,2",938,8.3,8.5,8.4,Không có,8.4,0,1,0,0,1,1,1,1,1,898.016,632.804
Khách Sạn Cupid (Cupid Hotel),"2Bis Đ.Nam Quốc Cang, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",1142,8.9,9.0,8.7,8.7,8.7,0,0,0,0,0,0,1,1,1,691.188,527.643
LAGUNA Hotel,"25-27 Hung Gia 4 st, Tan Phong ward, District 7 , Quận 7, Hồ Chí Minh, Việt Nam, 80000","7,7",595,8.5,8.2,7.8,Không có,7.6,1,1,1,0,1,0,1,1,1,761.849,356.631
A In Hotel Atistar,"No. 30, Street 14, Ward 5, Go Vap District, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","9,0",423,9.3,9.5,9.3,9.2,9.4,0,0,0,0,0,0,1,1,1,1.000.260,486.111
Landmark 81 & Vinhomes Urban - Luxury Apartment,"Khu Vinhomes - 720A Dien Bien Phu, Bình Thạnh, Hồ Chí Minh, Việt Nam, 72300","8,2",219,8.7,Không có,8.1,8.3,8.3,1,0,1,1,0,1,0,1,1,11.111.111,2.239.639
Netflix Studio Near Ben Thanh Market,"240/9A, Le Thanh Ton Street, Ben Thanh Ward, District 1, Haha House, Quận 1, Hồ Chí Minh, Việt Nam, 10000","8,5",514,8.7,7.9,8.4,7.7,8.6,1,0,1,0,0,0,1,1,1,2.140.529,490.741
Khách sạn Nicecy Ngân Hà (Nicecy Ngan Ha Hotel),"190 Le Thanh Ton, P. Ben Thanh, Q. 1, Quận 1, Hồ Chí Minh, Việt Nam","8,1",3827,9.1,8.4,8.0,7.4,7.9,0,1,0,0,1,0,1,1,1,1.740.534,685.398
CityHouse - Ariosa,"Cityhouse - Ariosa, No. 174, Nam Ky Khoi Nghia Road, Vietnam, Cityhouse - Ariosa, Quận 3, Hồ Chí Minh, Việt Nam","8,8",2774,9.2,9.2,9.1,8.7,9.0,1,0,0,0,0,1,1,1,0,3.196.777,1.302.308
Khách sạn Đức Vượng Sài Gòn - Bùi Viện (Duc Vuong Saigon Hotel - Bui Vien),"195 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,6",7796,9.0,9.0,8.7,Không có,8.4,1,1,0,0,1,1,1,1,0,1.802.920,699.937
Khách sạn The Sun (The Sun Hotel),"164/21, Đường số 20, Phường 5, Quận Gò Vấp, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","7,6",317,7.7,8.2,8.0,7.5,7.9,0,1,0,0,0,0,0,1,0,Không có giá trước,Không có giá sau
Khách sạn Chín Sao (Chin Sao Hotel Nguyen Thi Thap),"153-155 Nguyen Thi Thap street, Him Lam residential area, Tan Hung ward, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,5",334,7.9,8.0,7.7,Không có,7.4,0,1,0,0,0,0,0,1,0,469.269,242.470
The Sophia Apartment - Thao Dien Central,"No. 14, D5 Street, Carik Residential Area, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Quận 2, Hồ Chí Minh, Việt Nam, 700000","9,2",431,9.0,9.4,9.4,9.1,9.5,1,0,0,0,0,0,1,1,1,3.084.667,454.917
Pharaon Hotel,"56 duong so 7, khu dan cu Trung Son, Binh Hung, Binh Chanh, Bình Hưng, Hồ Chí Minh, Việt Nam, 70000","8,1",260,8.3,8.6,8.3,8.3,8.5,0,0,0,0,0,0,0,1,0,750.000,539.045
Căn hộ SpringHill - The High Class (SpringHill Apartment - The High Class),"31 Hung Gia 3, Tan Phong, District 7, Ho Chi Minh, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,3",1121,8.7,8.5,8.4,Không có,8.3,1,1,1,1,1,0,1,1,1,1.000.000,371.425
Khách sạn sân bay My Villa (My Villa Airport Hotel),"54/34 đường Bạch Đằng, Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,8",1075,8.3,8.0,7.8,7.4,7.8,0,1,0,1,1,1,1,1,1,2.878.022,541.191
Dong Khanh Hotel,"Số 2 Trần Hưng Đạo B , Phường 7, Quận 5, Th nh Phố Hồ Ch Minh, Quận 5, Hồ Chí Minh, Việt Nam, 700000","7,7",1462,8.1,7.9,7.7,7.3,7.6,0,1,0,0,1,0,1,1,0,1.200.000,649.031
Cozrum Homes - June Corner,"68/7D Trần Quang Khải, Quận 1, Hồ Chí Minh, Việt Nam, 0840001","7,4",708,7.9,7.7,7.8,7.5,7.7,1,0,0,1,0,0,0,1,0,688.857,345.046
A-IN HOTEL DELLUNA,"126 Đề Thám, Quận 1, Hồ Chí Minh, Việt Nam","8,4",1032,9.1,8.7,8.8,8.4,8.6,0,0,0,0,0,0,1,1,1,Không có giá trước,563.889
Cozrum Homes - Cozytel Residence,"No. 16A, 5/257 Lê Đình Cẩn, Tan Tao Ward, Binh Tan District, Ho Chi Minh City, Bình Tân, Hồ Chí Minh, Việt Nam","8,0",418,7.9,8.0,8.7,8.5,8.9,0,0,0,1,0,0,1,1,1,654.500,218.082
Maison saigon - new urban escape,"183/47A Bui Vien Street, Pham Ngu Lao Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,2",213,7.5,7.5,6.8,6.8,7.9,1,0,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
Ngọc Dung - Khu căn hộ cao cấp La Regatta (La Regatta Boutique Residences),"225/4 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,0",722,8.2,8.3,8.1,7.6,8.1,1,1,0,0,0,1,1,1,1,Không có giá trước,Không có giá sau
Căn hộ Cactusland (Cactusland Apartment),"251/8 Nguyen Van Troi, Ward 10, Phu Nhuan District, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","8,4",1222,8.6,8.7,8.5,8.3,8.5,1,0,0,0,1,0,0,1,0,662.577,535.513
Nhà dân Cactusland - Trần Hưng Đạo (Cactusland Homestay - Tran Hung Dao),"393/30 Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP HCM, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",724,8.8,8.9,8.8,8.3,8.9,1,1,0,0,1,0,0,1,0,539.598,357.282
Khách sạn & Căn hộ dịch vụ Cityview thành phố Hồ Chí Minh (Cityview Serviced Apartment & Hotel Ho Chi Minh City),"12 Mạc Đĩnh Chi, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,6",239,9.0,9.1,8.5,7.9,8.6,1,0,0,0,0,1,1,1,0,1.383.112,1.040.973
MoonStay,"29/8 Yên Thế, Tân Bình, Hồ Chí Minh, Việt Nam","7,7",263,8.4,8.1,7.6,7.9,7.6,1,0,0,0,0,0,0,1,1,500.000,383.585
The Noble Swan Hotel New World,"270 Lê Thánh Tôn , Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,3",1181,8.7,7.6,7.3,6.3,6.9,1,0,0,0,1,0,1,1,1,1.350.000,493.498
GIC Apartment and Hotel,"2/11 Hong Ha, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,1",709,8.2,7.3,7.3,6.5,6.8,0,0,0,0,1,0,1,1,1,730.896,411.260
PARK VIEW LUXURY HOTEL,"171 Pham Ngu Lao Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,3",1357,9.3,9.0,8.5,Không có,8.6,0,0,0,0,1,0,1,1,0,1.402.175,503.996
Saigon City Center,"385/143 Nguyễn Công Trứ, P. Cầu Ông Lãnh, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,5",875,6.8,6.3,6.7,Không có,6.2,0,0,0,0,0,0,1,1,1,337.492,163.025
Woody House trung tâm Sài Gòn (Woody House Saigon Center),"6/27 Cach Mang Thang Tam, Ben Thanh ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",1390,9.4,9.2,9.3,8.9,9.2,1,1,0,1,0,0,1,1,1,Không có giá trước,Không có giá sau
Ly Ly Hotel,"110 Song Hành , Quận 6, Hồ Chí Minh, Việt Nam, 73115","7,7",219,8.0,8.3,8.1,7.7,8.0,1,0,0,0,1,0,1,1,1,1.200.000,582.696
Khách sạn La Cigale (La Cigale Hotel),"37-39 Hung Gia 1, Phu My Hung, Quận 7, Hồ Chí Minh, Việt Nam","8,5",997,8.7,8.9,8.9,Không có,8.9,1,0,0,1,0,0,1,1,1,1.007.278,522.977
Blue River 2 Hotel,"54/13 Ki Con str, Dist 1, Quận 1, Hồ Chí Minh, Việt Nam, 71000","7,1",2250,7.2,7.3,7.7,6.5,7.0,1,1,0,0,1,0,1,1,0,600.000,304.665
Khách sạn Nicecy Boutique (Nicecy Boutique Hotel),"27 - 29 đường Trương Định, phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam","8,0",4518,8.9,8.4,8.0,7.4,7.7,1,1,0,0,1,1,1,1,0,1.537.567,744.740
Cozrum Homes - Summer's House,"Room 1A, No. 50, Street 3/2, Ward 12, District 10, Ho Chi Minh City, Quận 10, Hồ Chí Minh, Việt Nam, 08400001","7,2",807,7.9,7.7,7.8,7.5,7.4,1,0,0,0,0,1,0,1,0,717.681,382.250
Khách sạn Hạnh Long (Hanh Long Hotel),"1029 Đ. Trần Hưng Đạo, Phường 5, Quận 5, Thanh phố Hồ Ch Minh, Quận 5, Hồ Chí Minh, Việt Nam, 700000","8,4",336,8.4,8.0,8.1,7.7,7.6,1,0,0,0,0,0,1,1,1,1.500.000,413.731
Phu Gia Hotel,"193 Nguyễn Thái Học, Quận 1, Hồ Chí Minh, Việt Nam","7,4",1062,8.6,8.1,7.3,6.5,6.8,0,0,0,0,0,0,1,1,1,1.597.919,399.480
