name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách sạn A25 - 55 Lê Anh Xuân (A25 Hotel - 55 Le Anh Xuan),"55 Le Anh Xuan, Ben Thanh, District 1, Ho Chi Minh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,2",545,8.9,8.6,8.2,7.8,8.3,0,1,0,0,0,1,1,1,0,3.156.881,1.013.377
Trang An Hotel,"627 X&#244; Viết Nghệ Tĩnh, Phường 26, Quận B&#236;nh Thạnh, Ho Chi Minh city, Bình Thạnh, Hồ Chí Minh, Việt Nam, 72310","8,3",206,8.7,8.9,8.5,8.2,8.6,0,0,0,0,0,0,1,1,0,718.303,586.330
Crescent Residence 1,"103 Ton Dat Tien, Tan Phu,, Quận 7, Hồ Chí Minh, Việt Nam, 70000","9,0",1090,9.2,9.2,8.9,9.1,9.3,1,0,1,1,0,1,1,1,1,3.700.000,2.074.482
Bin Bin Mimosa Hotel - Near Tan Son Nhat Airport,"No. 21, Bach Dang Street, Ward 2, Tan Binh, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 736464","8,2",171,8.7,8.5,8.0,7.6,8.0,1,0,0,0,0,0,1,1,1,546.799,532.850
Căn hộ River Gate - Best View River (Best View River - River Gate Apartment),"151 Bến Vân Đồn, Quận 4, Hồ Chí Minh, Việt Nam","8,5",321,9.2,9.0,8.8,8.9,8.7,1,0,0,1,0,1,0,1,0,1.395.243,916.667
M Village Living Nam Kỳ Khởi Nghĩa,"No. 214, Nam Ky Khoi Nghia Street, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",1294,9.2,9.5,9.2,8.9,9.3,1,0,0,1,1,0,0,1,1,Không có giá trước,Không có giá sau
Khách Sạn & Spa Roseland Sweet (Roseland Sweet Hotel & Spa),"4 Cao Bá Quát, Bến Nghé, Quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70 000","9,0",2873,9.4,9.4,9.0,8.8,9.2,0,1,0,0,1,0,1,1,1,8.406.551,2.414.686
Khách sạn White Lion (White Lion Hotel),"15C Cao Thắng, Phường 2, Quận 3, Quận 3, Hồ Chí Minh, Việt Nam","8,2",716,8.7,8.6,8.3,7.9,8.3,1,1,0,0,1,0,1,1,1,Không có giá trước,829.544
Khách sạn và Căn hộ Orchid Boutique (Orchid Boutique Hotel and Apartment),"46, Hung Phuoc 1 quarter, Bui Bang Doan Street, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,6",1180,8.8,8.8,8.8,8.3,9.0,1,0,0,0,0,0,1,1,1,1.455.680,1.405.174
Khách Sạn A & Em Sài Gòn (A & Em Saigon Hotel),"39-41 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",4259,9.0,8.2,7.9,7.6,8.1,1,1,0,0,1,1,1,1,0,4.434.879,2.202.397
Khu nghỉ dưỡng Les Hameaux de l'orient (Les Hameaux de l'orient Resort),"Số 29 đường Phan Thị Mọn, Ấp R ng, X Trung Lập Thượng, Huyện Củ Chi, Huyện Củ Chi, Hồ Chí Minh, Việt Nam, 70000","8,0",363,7.8,8.5,8.2,7.7,8.1,1,1,0,1,1,1,1,1,1,1.300.000,1.025.353
Khách sạn Song Anh 3 (Song Anh 3 Hotel),"24 LÊ LAI, QUÂN 1, Quận 1, Hồ Chí Minh, Việt Nam","8,5",862,9.2,8.5,8.5,7.8,8.1,1,0,0,0,1,0,1,1,1,1.177.695,782.130
Khách sạn New World Saigon (New World Saigon Hotel),"76 Lê Lai , Phường Bến Thành, Quận 1, TP. Hồ Chí Minh, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,7",6140,9.1,8.8,8.3,8.6,8.8,1,1,0,0,1,1,1,1,1,Không có giá trước,3.803.990
The One Hotel Ben Thanh,"Số 230 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,9",390,7.9,7.4,6.7,6.1,6.6,0,1,0,0,1,0,1,1,1,3.131.676,607.027
Khách sạn Acnos (Acnos Hotel),"18-20 NGUYỄN THỊ NGHĨA, PHƯỜNG BÉN THÀNH, QUẬN 1, Quận 1, Hồ Chí Minh, Việt Nam","8,5",1052,9.0,8.6,8.5,8.2,8.6,1,1,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Golden Star Hotel (Golden Star Hotel - 60 Le Thanh Ton),"60 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",1850,8.5,7.5,7.2,6.5,6.9,0,1,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
Pearl Central Hotel,"34 Mạc Thị Bưởi, Quận 1, Hồ Chí Minh, Việt Nam","8,1",476,9.2,8.6,8.3,7.4,8.2,1,0,0,0,0,0,1,1,0,1.274.814,1.112.857
Nicecy Hotel - Nguyen Trai Street,"Đ. Nguyễn Tr&#227;i, Bến Th&#224;nh 7/8-9-10, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,7",590,8.5,8.2,8.0,7.4,7.8,0,0,0,0,1,0,1,1,0,1.575.417,525.100
Khách sạn Đông Du (Dong Du Hotel),"30 Đường Đông Du, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,5",754,8.4,7.8,7.8,6.8,7.2,0,1,1,0,1,0,1,1,0,Không có giá trước,855.229
M Village Living Nguyễn Văn Hưởng,"120 Nguyễn Văn Hưởng , Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,8",280,8.8,9.4,9.1,8.7,9.3,1,0,0,1,1,0,0,1,1,2.202.611,1.360.651
Hoang Ha Hotel,"53-57 đường Trương Quốc Dung, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,6",161,7.8,7.3,7.6,6.9,7.1,0,0,0,0,1,0,1,1,1,Không có giá trước,572.128
Thiên Phát Hotel - SECC,"No. 470, Nguyen Van Linh Street, Tan Phu, Vietnam, Quận 7, Hồ Chí Minh, Việt Nam, 72900","7,1",83,8.0,8.2,7.6,7.2,8.0,0,0,0,0,0,0,1,1,1,478.511,316.713
PYNT HOTEL,"No. 1/17, Nguyen Van Dung Street, Ward 6, Go Vap District, Ho Chi Minh City, Vietnam, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","8,7",205,9.0,9.1,9.2,9.2,9.1,1,0,0,0,0,0,1,1,1,Không có giá trước,448.963
Eden Garden Hotel,"28/12 Bui Vien Street, Pham Ngu Lao Ward , Quận 1, Hồ Chí Minh, Việt Nam","7,6",3965,8.4,7.7,7.7,7.0,7.5,0,1,0,0,1,0,1,1,1,3.057.596,770.487
YÊN HOUSE (YEN HOUSE),"91/5 Phạm Văn Hai, Tân Bình, Hồ Chí Minh, Việt Nam","8,3",91,8.5,8.9,8.3,8.0,8.1,1,0,0,1,0,0,0,1,0,Không có giá trước,648.148
Golden Star Apartment & Hotel,"454 Phạm Thái Bường, Quận 7, Hồ Chí Minh, Việt Nam","9,1",691,9.2,9.3,9.4,9.0,9.4,1,0,1,0,0,0,1,1,1,Không có giá trước,Không có giá sau
M Village Hotel Tao Đàn Park,"No. 14, Truong Dinh, Vo Thi Sau Ward, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,2",966,9.3,9.7,9.2,9.1,9.4,1,0,0,1,1,1,1,1,1,Không có giá trước,1.389.306
Khách sạn PALAGO - Quận Bình Thạnh (PALAGO Hotel - Binh Thanh District),"625/8 Xo Viet Nghe Tinh Phuong 26 Quan Binh Thanh, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","7,6",172,7.7,8.0,7.8,7.6,8.0,0,1,0,0,1,0,1,1,1,689.715,643.306
Khách Sạn Sân Bay Victory (Victory Airport Hotel),"96 Yên Thế, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,2",966,8.7,8.8,8.1,7.4,8.0,1,1,1,0,1,1,1,1,1,Không có giá trước,521.309
Gold hotel Saigon,"No. 37-39, Le Anh Xuan Street, Ben Thanh Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",181,8.7,8.6,7.8,7.0,7.9,1,0,0,0,0,0,1,1,1,2.938.620,734.655
KunKin Garden Aparthotel & Spa,"219/8 Ngo Tat To street, Ward 22, Binh Thanh District, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","8,5",2008,7.8,8.9,8.6,8.5,9.0,1,1,1,0,0,1,1,1,0,3.097.175,1.364.018
Sen Hotel Saigon,"82 đường Lê Lai, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,5",848,7.9,6.7,6.5,5.5,5.9,1,1,0,0,1,0,1,1,1,Không có giá trước,473.339
Khách sạn Cicilia City Saigon Center (Cicilia City Hotel Saigon Center),"12D Cách Mạng Tháng 8, phường Bến Thành , Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,5",526,8.5,7.8,7.4,6.9,7.5,1,1,0,0,1,1,1,1,0,2.064.911,1.180.111
Sài Gòn Heat Hotel (Sai Gon Heat Hotel),"65 Đường số 19, Quận 2, Hồ Chí Minh, Việt Nam","8,6",29,8.6,9.2,8.7,7.8,9.2,1,0,0,0,0,0,1,1,1,Không có giá trước,455.537
Collection O Cozy 5 Hotel - Near SECC,"R4 54-55, Hung Gia 2, Tan Phong, Quan 7, Thanh pho Ho Chi Minh, Viet Nam, Ho-Chi-Minh, Quận 7, Hồ Chí Minh, Việt Nam, 72900","6,8",108,8.0,7.3,7.1,6.7,6.5,0,0,0,0,0,1,0,1,0,659.196,336.190
Edoya Hotel Dong Khoi,"18 Đông Du, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",1593,9.0,8.9,8.6,7.9,8.6,1,0,0,0,1,0,1,1,1,1.277.619,1.203.704
Landmark 81 & Vinhomes - ZEN Saigon Citypoint,"720A Dien Bien Phu, Phuong 22, Quan Binh Thanh, TP Ho Chi Minh, Bình Thạnh, Hồ Chí Minh, Việt Nam, 72300","9,2",9,9.6,8.7,8.7,9.6,9.6,1,0,0,1,0,0,1,1,0,2.990.000,1.197.037
CĂN HỘ SAM ROYAL (SAM ROYAL APARTMENT),"59-61 Đường Thủ Khoa Huân, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,8",305,8.7,8.0,7.8,7.2,7.7,1,1,0,0,0,0,1,1,1,2.350.000,1.274.880
Căn hộ dịch vụ Mayfair Suites (Mayfair Suites Serviced Apartment),"102ABC Cong Quynh Street, Pham Ngu Lao Ward, District 1 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,7",1644,9.0,9.1,8.9,8.3,9.1,1,0,0,1,0,0,1,1,1,2.500.000,1.418.854
BM HOTEL,"No. 148, Street 55, Tan Tao BM Hotel, BM HOTEL, Bình Tân, Hồ Chí Minh, Việt Nam","8,6",62,8.2,8.9,8.5,8.6,9.2,0,0,0,1,0,0,1,1,1,1.100.165,854.131
Khách sạn Mường Thanh Sài Gòn Centre (Muong Thanh Saigon Centre Hotel),"Số 8A Mạc Đĩnh Chi, phường Bến Nghé, quận 1, TPHCM, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",3424,8.7,8.7,8.6,8.4,8.8,1,1,0,0,1,1,1,1,1,3.249.943,2.612.363
A&EM Corp - The Petit Hotel,"179 Lý Tự Trọng, Phường Bến Thành, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,7",1622,8.7,7.8,7.9,6.9,7.6,1,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
FH Homestay,"18B/80/17 Nguyễn Thị Minh Khai st, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",279,9.0,9.3,8.8,8.7,8.6,1,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
Khách sạn BLESSED (BLESSED Hotel),"46-48 Hung Gia 1 st, Tan Phong ward, District 7, HCMC, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,7",1105,9.0,9.0,8.9,8.7,9.1,0,1,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
Aristo Saigon Hotel,"3A Vo Van Tan Street, CBD Area (Near by War Museum, Reunification Palace, Saigon Notre Dame Basilica, Ben Thanh Market), Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,2",3724,8.6,8.6,8.3,7.9,8.3,1,1,0,0,1,1,1,1,0,Không có giá trước,Không có giá sau
"Căn hộ 100 m² 15 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Lyly Hotel - Pham Ngu Lao)","283/45 Pham Ngu Lao street, Pham Ngu Lao Ward, District 1, Lyly Hotel - Pham Ngu Lao, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,1",85,9.1,8.8,8.6,7.7,7.7,1,0,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Tháp Yours Studio (Yours Studio Tower),"39A Tran Khac Chan, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","8,3",303,8.4,8.8,8.5,8.4,8.6,1,1,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Nhật Hạ L'Opera (Nhat Ha L'Opera Hotel),"12-14-16 Cao Bá Quát, Phường Bến Nghé, Quân 1, Tp,HCM, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",3958,9.0,8.9,8.6,8.3,8.8,0,1,0,0,0,1,1,1,1,Không có giá trước,Không có giá sau
COCHIN SANG HOTEL,"28 Nguyễn An Ninh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,7",3426,9.2,9.0,8.6,8.5,9.0,1,1,1,0,1,0,1,1,0,Không có giá trước,Không có giá sau
M Village Living Lê Văn Sỹ,"359 L Văn Sỹ , Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",745,9.2,9.6,9.3,9.1,9.4,1,0,0,1,1,0,0,1,1,Không có giá trước,Không có giá sau
Khách sạn & Căn hộ Charmaine's (Charmaine's Hotel & Apartment),"26 Khu Phố Hưng Gia 1, Quận 7 , Quận 7, Hồ Chí Minh, Việt Nam, 70880","8,5",557,8.6,8.9,8.8,8.3,8.6,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Hotel Majestic Saigon,"01 Đồng Khởi, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","8,7",11091,9.2,8.8,8.4,8.4,8.8,1,1,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
Wah Fu Hotel,"No. 90, Hung Vuong, Ward 9, Quận 5, Hồ Chí Minh, Việt Nam, 72760","8,0",392,8.7,8.4,8.3,7.9,8.6,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
"Căn hộ ở trung tâm - Vinhomes Central Park (Central Apartments - Vinhomes Central Park, Landmark 81 Area & Ice Skating Rink)","No. 208, Nguyen Huu Canh Street, Bình Thạnh, Hồ Chí Minh, Việt Nam","7,4",1070,7.7,6.4,6.6,6.4,6.1,1,0,1,1,0,1,0,1,0,Không có giá trước,Không có giá sau
Prague Hotel,"175/10-12 đường Phạm Ngũ Lão, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",2964,9.0,8.7,8.3,7.8,8.3,0,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
Icon Sài Gòn - Khách sạn LifeStyle Design (Icon Saigon - LifeStyle Design Hotel),"65 - 67 Hai Ba Trung Street, Ben Nghe Ward, District 01, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",5441,9.4,9.3,8.9,8.6,9.2,1,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
Khách Sạn Royal Dragon Boutique (Royal Dragon Boutique Hotel),"1/16-18 Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",309,8.4,8.4,8.5,8.0,8.6,0,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Unite Saigon Relaxion Apartment,"95A Duong Ba Trac, Quận 8, Hồ Chí Minh, Việt Nam, 751100","6,1",16,7.2,8.4,7.3,6.8,7.2,1,0,1,1,1,1,1,1,1,1.760.000,515.359
Amango Home Tran Hung Dao,"Room 391, TK39, No. 23 Trần Hưng Đạo, Cầu Kho, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",587,7.6,7.6,7.9,7.4,8.0,1,0,0,0,1,0,1,1,1,Không có giá trước,659.992
123 Apartment - Soho Residence,"100 Cô Giang, Phường Cô Giang, SOHO Residence & Hotel, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,7",80,9.0,7.5,5.6,6.5,6.0,1,0,0,1,1,1,0,1,1,1.578.286,1.041.667
The Passion Lux Airport Hotel Apartment,"3 Đ. Cộng H a, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","9,3",18,6.0,2.0,6.0,2.0,2.0,1,1,0,0,1,1,1,1,1,1.072.502,294.045
Gia Vien Hotel,"175/4-6 đường Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,9",3914,8.8,7.9,8.0,7.2,8.0,1,1,0,0,1,0,0,1,1,1.469.323,577.187
Melina hồ Con Rùa trung tâm Sài Gòn (Melina Turtle Lake Saigon Center),"24/10 Pham Ngoc Thach, Vo Thi Sau Ward, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,8",772,9.2,9.2,9.1,8.9,9.2,1,0,0,0,0,1,0,1,1,1.516.205,1.016.382
HỒNG PHÁT HOTEL,"No. 81-83 Ong Ich Khiem, Ward 10, District 11, Ho Chi Minh City, 81-83 Ông Ích Khiêm, Phường 10, Quận 11, TP.HCM, Quận 11, Hồ Chí Minh, Việt Nam, 72600","8,1",157,8.3,8.3,7.7,7.0,7.4,1,0,0,0,1,0,1,1,1,Không có giá trước,665.833
Khách sạn Đình Phát (Dinh Phat Hotel),"141-143 Calmette,P. Nguyen Thai Binh, Q.1, TP.Ho Chi Minh, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam","8,2",1863,8.9,8.2,8.4,7.7,8.2,1,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
BALLANTINE HOTEL,"68 Lê Văn Thiêm, BALLANTINE HOTEL, Quận 7, Hồ Chí Minh, Việt Nam, 72900","8,7",369,9.0,9.3,8.8,8.6,8.8,0,1,0,0,0,0,1,1,1,1.823.269,1.263.318
M Village Hotel Premier Thi Sách,"26 Thi S ch, Ben Nghe Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",2305,9.0,8.6,8.3,7.9,8.2,1,0,1,0,1,1,1,1,1,5.428.656,2.416.748
Liberty Central Saigon Citypoint Hotel,"59-61 Đường Pasteur, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,8",7908,9.4,9.0,8.6,8.7,9.1,1,1,1,0,1,1,1,1,1,Không có giá trước,7.094.043
Nhat Dinh Home,"245 NGUYEN VAN LUONG, Quận 6, Hồ Chí Minh, Việt Nam, 700000","8,2",50,7.9,7.9,8.2,7.9,9.0,0,0,0,0,0,0,0,1,1,1.350.000,1.099.442
Hotel Cát Tiên Sa,"No. 175, Street 16, Binh Tri Dong B, Bình Tân, Hồ Chí Minh, Việt Nam","7,4",58,7.7,7.7,7.5,6.9,7.2,0,0,0,0,0,0,1,1,1,507.972,213.833
Căn hộ dịch vụ Lancaster Hồ Chí Minh Official (Lancaster Ho Chi Minh Serviced Apartment Official),"22BIS đường Lê Thánh Tôn, Quận 01 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",1645,9.3,8.4,8.3,7.6,8.2,1,1,0,0,1,1,1,1,1,2.912.876,1.529.746
Cozrum Lux - Sonata Imperial,"41 Đ. Nguyễn Thị Thập, T n Ph , Quận 7, Hồ Chí Minh, Việt Nam, 7000","3,9",2,5.0,5.0,3.8,3.8,2.5,1,1,0,1,0,1,1,1,1,1.314.460,489.103
Trà My Hotel-Saigon Central,"No. 41, Ly Chinh Thang, Ward 8, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,6",84,8.2,8.5,7.9,7.6,7.8,0,0,0,0,0,0,1,1,1,681.700,349.127
Vintage Boutique Hotel & Spa,"33 Đường Bùi Thị Xuân, Quận 1, Hồ Chí Minh, Việt Nam","8,1",924,8.5,8.2,7.6,7.2,7.4,1,1,0,0,1,1,1,1,1,2.200.000,550.000
Sanouva Saigon Hotel,"175 L&#253; Tự Trọng, Phường Bến Th&#224;nh, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",5658,9.1,8.6,8.4,7.8,8.7,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
HANZ 345 Business Suite Grand Residence,"345AB Tran Hung Dao, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,7",429,9.9,9.9,9.9,9.8,9.9,0,0,0,0,1,0,0,1,0,2.006.109,698.869
Khách sạn Renaissance Riverside Sài Gòn (Renaissance Riverside Hotel Saigon),"8-15 Tôn Đức Thắng , Quận 1, Hồ Chí Minh, Việt Nam, 0084 28 3822 0033","8,5",1218,9.1,8.7,8.0,8.3,8.7,1,1,1,0,1,1,1,1,1,5.192.098,3.600.000
Khách sạn Ngân Hà (Ngan Ha Hotel),"406, Tran Phu, Quận 5, Hồ Chí Minh, Việt Nam, 70000","7,4",460,8.1,7.7,7.3,7.0,7.3,0,0,0,0,1,0,1,1,1,1.150.000,574.074
Khách Sạn C’Lavie – Saigon Airport Hotel (C’Lavie Hotel – Saigon Airport Hotel),"548A Cách Mạng Tháng 8, Phường 11, Quận 03, TPHCM, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,6",258,8.9,9.0,8.8,8.5,8.8,1,1,0,0,0,0,1,1,1,1.203.928,619.938
Nhà Dân Cola's (Cola's homestay),"382/11 Nguyen Thi Minh Khai, Ward 5, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",867,9.3,9.5,9.3,9.0,9.5,1,1,0,1,1,0,1,1,1,608.400,492.895
THE RICE HOTEL,"No. 9, Floor 40, Bui Vien Street, Phuong Pham Ngũ Lao, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam","8,7",779,8.9,9.1,8.6,7.7,8.7,1,1,0,0,0,0,1,1,0,767.048,686.111
Joy Inn Cộng Hòa của Cozrum (Joy Inn Cong Hoa By Cozrum),"No. 419 Cong Hoa Street, Ward 15, Tan Binh District, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,0",334,7.3,7.1,7.0,6.5,6.8,0,0,0,0,1,0,1,1,0,Không có giá trước,352.825
Khách Sạn Cường Thanh 2 (Khach San Cuong Thanh 2),"107 Trần Thiện Chánh, Phường 12, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam","7,6",16,8.3,7.1,6.5,6.8,7.2,0,0,0,0,0,1,1,1,1,650.074,537.037
Ngọc Châu Hotel,"18 Th ch Quảng Đức, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700990","7,9",22,8.4,8.6,8.0,7.7,8.6,0,0,0,0,0,0,1,1,1,700.000,534.654
Khách sạn Alagon D'antique (Alagon D'antique Hotel & Spa),"301-303 Ly Tu Trong St, Ben Thanh Ward, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",4484,8.9,8.7,8.3,8.1,8.7,0,1,0,0,1,1,1,1,0,6.096.720,1.938.618
M Village Living Lý Chính Thắng,"No. 127, Ly Chinh Thang, Ward Vo Thi Sau, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",424,9.1,9.4,9.0,9.1,9.4,1,0,0,1,1,0,0,1,1,2.102.552,1.073.491
Rosa May Hotel,"34A Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam","8,1",185,9.3,8.7,8.7,8.0,8.0,1,1,0,0,1,1,1,1,0,Không có giá trước,763.889
Express by M Village Nguyễn Bỉnh Khiêm,"25/14 Nguyen Binh Khiem, Ben Thanh Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","9,2",142,9.0,9.6,9.5,9.4,9.6,1,0,0,1,1,0,0,1,1,3.583.726,1.642.340
AYA Homestay,"25/33 Nguyễn Bỉnh Khiêm, P.Bến Nghé, Q1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",115,8.8,8.8,8.7,8.4,8.7,1,0,0,1,0,1,1,1,1,Không có giá trước,968.998
Yaya Hotel,"40/29 Bui Vien Street, Pham Ngu Lao Ward, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 710000","7,4",331,8.7,7.8,7.4,6.6,7.0,0,0,0,0,1,0,1,1,1,1.762.017,397.036
Khách sạn A25 - 251 Hai Bà Trưng HCM (A25 Hotel - 251 Hai Bà Trưng HCM),"251 Hai Ba Trung, Vo Thi Sau, Quan 3, Ho Chi Minh , Quận 3, Hồ Chí Minh, Việt Nam, 7000","7,7",216,8.5,7.6,7.7,7.5,7.7,1,1,0,0,1,0,1,1,1,2.109.766,828.527
Khách sạn Koniko (Koniko Hotel),"283/22 Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,5",386,8.1,7.2,7.3,6.2,6.8,1,0,0,0,1,1,1,1,0,1.410.935,352.734
Michelle Hotel,"297/19, Tô Hiến Thành, Phường 13, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam","8,1",124,8.2,8.5,8.3,8.4,8.3,0,0,0,0,1,0,0,1,0,Không có giá trước,489.815
Chill Suites,"A67 Nguyễn Trãi, Quận 1, Hồ Chí Minh, Việt Nam, 000000","8,7",4024,9.0,9.2,9.0,8.3,8.8,0,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
THANH TAI HOTEL 2,"15A Phan Van Hon Street, Tan Thoi Nhat Ward, District 12, Ho Chi Minh City, Vietnam, Quận 12, Hồ Chí Minh, Việt Nam, 700000","8,6",326,8.7,9.0,8.9,8.6,8.8,0,1,0,0,0,0,1,1,1,1.711.830,306.237
Tan Hoang Long Hotel,"84 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",1750,9.3,8.8,8.5,7.4,8.4,0,0,0,0,1,0,1,1,1,862.579,744.633
S79 MyMy Hotel 2,"449/46 Su Van Hanh, District 10, Ho Chi Minh City, Quận 10, Hồ Chí Minh, Việt Nam, 700000","9,0",108,9.6,9.4,9.4,9.3,9.5,1,0,0,0,1,1,1,1,1,1.353.436,770.556
Khách sạn Kim Dung (Kim Dung Hotel Tran Quang Khai),"184 Trần Quang Khải, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,3",683,8.1,7.5,7.2,6.4,6.9,0,0,0,0,1,0,1,1,1,1.940.035,333.726
The Royal Vista - Phu My Hung,"22-24 Nội khu Hưng Gia 1, Phường T n Phong, Quận 7, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,5",136,8.9,9.4,9.2,8.4,9.0,0,1,0,0,1,0,1,1,1,2.854.033,858.705
Khách sạn Alagon D'antique (Alagon D'antique Hotel & Spa),"301-303 Ly Tu Trong St, Ben Thanh Ward, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,4",4484,8.9,8.7,8.3,8.1,8.7,0,1,0,0,1,1,1,1,0,Không có giá trước,Không có giá sau
