name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Nhà trọ Vỹ Dạ (VY DA CENTRAL MARKET HOSTEL),"47 Phan Chu Trinh, Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam","8,8",2163,9.5,9.2,9.2,8.4,8.8,0,0,0,0,1,0,1,1,0,Không có giá trước,370.370
Hoang Ha Hotel,"53-57 đường Trương Quốc Dung, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,6",161,7.8,7.3,7.6,6.9,7.1,0,0,0,0,1,0,1,1,1,569.383,555.556
"Căn hộ 100 m² 15 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Lyly Hotel - Pham Ngu Lao)","283/45 Pham Ngu Lao street, Pham Ngu Lao Ward, District 1, Lyly Hotel - Pham Ngu Lao, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,1",85,9.1,8.8,8.6,7.7,7.7,1,0,0,0,1,1,1,1,1,1.500.000,636.740
M Village Hotel Tao Đàn Park,"No. 14, Truong Dinh, Vo Thi Sau Ward, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,2",965,9.3,9.7,9.2,9.1,9.4,1,0,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
The Noble Swan WoodPark Hotel,"217 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,2",750,8.4,7.7,7.2,6.6,6.8,0,0,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
Spring Light Apartment,"Số 2, Đường 16, KDC Ven Sông, P Tân Phong, Q7, TPHCM, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,0",82,Không có,8.7,8.4,8.1,8.6,1,0,1,1,0,1,1,1,1,Không có giá trước,589.056
Tháp Yours Studio (Yours Studio Tower),"39A Tran Khac Chan, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","8,3",304,8.4,8.8,8.5,8.4,8.6,1,1,0,1,1,0,1,1,1,2.000.000,765.114
Amango Home Tran Hung Dao,"Room 391, TK39, No. 23 Trần Hưng Đạo, Cầu Kho, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",587,7.6,7.6,7.9,7.4,8.0,1,0,0,0,1,0,1,1,1,628.029,602.784
M Village Living Lê Văn Sỹ,"359 L Văn Sỹ , Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",745,9.2,9.6,9.3,9.1,9.4,1,0,0,1,1,0,0,1,1,1.917.832,1.054.984
The Passion Airport Hotel Apartment,"60/24 Yen Thế, Phường 2, Tan Binh, TP. Hồ Chi Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,3",410,8.8,8.9,8.4,Không có,8.5,1,1,1,0,1,1,1,1,1,820.967,403.232
Netflix Studio Near Ben Thanh Market,"240/9A, Le Thanh Ton Street, Ben Thanh Ward, District 1, Haha House, Quận 1, Hồ Chí Minh, Việt Nam, 10000","8,5",518,8.7,7.9,8.4,7.6,8.5,1,0,1,0,0,0,1,1,1,Không có giá trước,500.000
Khách sạn The One Premium (The One Premium Hotel),"29 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","6,9",532,8.3,7.5,6.7,6.0,6.5,0,1,0,0,1,1,1,1,0,Không có giá trước,Không có giá sau
LalaHouse Riverside Residence,"No. 51, Nguyen Ngoc Phuong, Ward 19, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","9,0",253,9.1,9.4,9.4,9.1,9.3,1,1,0,0,0,0,1,1,1,765.895,553.024
Melina hồ Con Rùa trung tâm Sài Gòn (Melina Turtle Lake Saigon Center),"24/10 Pham Ngoc Thach, Vo Thi Sau Ward, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,8",772,9.2,9.2,9.1,8.9,9.2,1,0,0,0,0,1,0,1,1,Không có giá trước,Không có giá sau
Pearl Central Hotel,"34 Mạc Thị Bưởi, Quận 1, Hồ Chí Minh, Việt Nam","8,1",476,9.2,8.6,8.3,7.4,8.2,1,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
THE RICE HOTEL,"No. 9, Floor 40, Bui Vien Street, Phuong Pham Ngũ Lao, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam","8,6",783,8.9,9.1,8.6,7.7,8.7,1,1,0,0,0,0,1,1,0,1.500.000,633.014
Khách Sạn The Odys Boutique (The Odys Boutique Hotel),"65-67-69 Nguyễn Thái Bình, Quận 01, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,7",3370,9.1,9.1,8.6,8.3,8.7,1,1,0,0,1,1,1,1,1,2.777.778,1.720.037
Khách Sạn Lộc Phát,"16C Lũy Bán Bích, Tân Phú, Hồ Chí Minh, Việt Nam, 72015","7,9",86,8.4,8.7,8.6,8.1,8.4,0,0,0,0,1,0,1,1,1,406.537,317.632
Hotel Cát Tiên Sa,"No. 175, Street 16, Binh Tri Dong B, Bình Tân, Hồ Chí Minh, Việt Nam","7,4",58,7.7,7.7,7.5,6.9,7.2,0,0,0,0,0,0,1,1,1,507.312,221.464
Like Hotel,"225 B&#236;nh Long, Binh Hung Hoa A ward, Binh Tan district, Ho Chi Minh city, Bình Tân, Hồ Chí Minh, Việt Nam, 70000","8,3",101,8.5,9.2,8.8,8.3,8.5,0,0,0,0,0,0,1,1,1,800.000,466.667
Khách sạn Happy Life Green (HAPPY LIFE GREEN HOTEL),"549 Tran Hung Dao Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",2031,8.2,8.5,8.4,7.8,8.3,0,1,0,0,1,1,1,1,0,4.735.529,1.183.882
Khách sạn BLESSED (BLESSED Hotel),"46-48 Hung Gia 1 st, Tan Phong ward, District 7, HCMC, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,7",1106,9.0,9.0,8.9,8.7,9.1,0,1,0,1,1,1,1,1,1,1.207.381,978.585
Khách Sạn Collection O Cozy 5 (Collection O Cozy 5 Hotel),"54 Khu phố Hưng Gia 2,Tân Phong, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,5",91,8.4,8.3,7.8,7.2,7.6,1,0,0,0,1,0,1,1,1,1.326.893,306.314
Me Saigon Boutique Hotel,"280 Le Thanh Ton st, Ben Thanh Ward, Ho Chi Minh City., Quận 1, Hồ Chí Minh, Việt Nam, 84","8,7",651,9.3,8.8,8.2,7.8,8.4,1,1,1,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Thao Dien Apartment,"Street 43, Thao Dien, Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,4",27,8.3,7.7,8.3,8.0,6.9,1,1,0,0,0,0,1,1,1,850.000,624.642
Asian Ruby Boutique Hotel,"20 Bis Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,0",1364,8.3,8.2,8.2,7.5,8.0,0,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Nhà Dân Cola's (Cola's homestay),"382/11 Nguyen Thi Minh Khai, Ward 5, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",867,9.3,9.5,9.3,9.0,9.5,1,1,0,1,1,0,1,1,1,608.400,495.267
Zen Thao Dien,"63b Nguyễn Cừ, Quận 2, Hồ Chí Minh, Việt Nam","8,2",123,8.9,7.6,8.4,7.5,7.9,1,0,0,0,0,0,0,1,0,Không có giá trước,744.167
Central Park Saigon Hotel,"223 Đường Hai Bà Trưng, Vo Thi Sau ward , district 3, HCM City , Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,0",1776,8.1,8.1,8.1,7.4,7.9,1,1,0,0,1,0,1,1,1,1.214.784,904.841
Justay Pink Church,"22 Lý Chính Thắng, 8, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,1",660,8.6,8.7,8.3,7.9,8.5,1,0,0,0,1,0,1,1,0,1.266.615,560.307
Hồng Lực Hotel HCM,"No. 683, Au Co Street, Tân Bình, Hồ Chí Minh, Việt Nam","7,3",59,7.5,8.2,7.3,7.5,7.4,0,0,0,0,0,0,0,1,1,1.072.203,319.382
Khách sạn Thiên Phú (Thien Phu 2 Hotel),"78 Phan Huy Ích, Ward 15, Tân Bình, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,2",147,7.6,7.8,7.5,6.8,7.0,1,1,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
123 Apartment - Soho Residence,"100 Cô Giang, Phường Cô Giang, SOHO Residence & Hotel, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,7",80,9.0,7.5,5.6,6.5,6.0,1,0,0,1,1,1,0,1,1,1.576.237,1.041.667
Golden Star Hotel (Golden Star Hotel - 60 Le Thanh Ton),"60 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",1850,8.5,7.5,7.2,6.5,6.9,0,1,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
Mai Phuong - Ruby Sai Gon Hotel,"No. 213, Dong Den, Ward 11, Tan Binh District, Ho Chi Minh City 24, Vietnam, 24, Tân Bình, Hồ Chí Minh, Việt Nam, 74000","8,2",236,8.7,9.0,8.5,7.9,8.3,1,0,0,0,1,0,1,1,1,427.267,340.152
Khách sạn Happy Life (Happy Life Hotel),"542A-544 Huỳnh Tấn Phát & số 2 Nguyễn Thị Thập, Quận 7, Thành Phố Hồ Chí Minh, Quận 7, Hồ Chí Minh, Việt Nam, 70000","7,5",793,7.2,7.7,7.9,7.2,7.6,1,1,0,0,1,0,1,1,1,1.394.341,745.349
Tulip Hotel,"511 Nguyễn Văn Khối, Gò Vấp, Hồ Chí Minh, Việt Nam","8,1",77,7.7,8.1,7.7,7.5,7.8,0,0,0,0,0,0,0,1,1,1.666.667,416.667
Ohana Hotel,"85 Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",289,8.6,8.5,8.1,7.8,8.2,0,0,0,0,1,0,1,1,1,574.759,401.116
Khách sạn Koniko (Koniko Hotel),"283/22 Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,5",386,8.1,7.2,7.3,6.2,6.8,1,0,0,0,1,1,1,1,0,2.684.644,352.734
Khách sạn The Umi (The Umi Hotel),"23-23A Bui Thi Xuan Street, Ben Thanh Ward, District 1,, Quận 1, Hồ Chí Minh, Việt Nam","8,4",1182,9.1,8.8,8.6,7.8,8.3,0,1,0,0,1,0,1,1,1,1.500.000,737.722
Ramada Encore by Wyndham Sài Gòn Quận 1 - Trước đây là Khách sạn M Boutique Sài Gòn (Ramada Encore by Wyndham Saigon D1 - Formerly M Boutique Hotel Saigon),"7A Thái Văn Lung Street, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",5263,8.2,8.7,8.3,7.8,8.7,1,1,0,1,1,1,1,1,1,3.173.027,1.633.409
Maison De Camille Boutique Hotel,"174/21 Điện Biên Phủ, Phường 17, Bình Thạnh, Hồ Chí Minh, Việt Nam, 700000","8,7",2240,7.6,9.2,9.1,8.6,9.3,1,1,1,0,1,0,1,1,1,Không có giá trước,2.296.388
The One Hotel Ben Thanh,"Số 230 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,9",390,7.9,7.4,6.7,6.1,6.6,0,1,0,0,1,0,1,1,1,3.127.596,545.580
PARK VIEW LUXURY HOTEL,"171 Pham Ngu Lao Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,3",1362,9.3,9.0,8.5,7.7,8.6,0,0,0,0,1,0,1,1,0,2.080.737,1.021.131
Khách sạn Sky Gem Bến Thành (Sky Gem Hotel Ben Thanh ),"48-50 Thủ Khoa Huân , Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,2",1197,9.1,8.8,8.1,7.8,8.3,1,1,1,0,1,1,1,1,1,3.703.241,1.468.349
Mơ Mơ Residence,"117 Duy Tân, Phú Nhuận, Hồ Chí Minh, Việt Nam","9,2",267,9.5,9.5,9.6,9.5,9.8,1,0,0,0,0,0,0,1,1,Không có giá trước,4.321.208
SILA Urban Living,"21 Ngo Thoi Nhiem, Quận 3, Hồ Chí Minh, Việt Nam, 7000","8,8",1919,8.6,9.0,8.9,8.8,9.3,1,1,0,1,1,1,1,1,1,3.835.107,1.984.127
Khách sạn LeBlanc Sài Gòn (LeBlanc Hotel Saigon),"416/2 Nguyễn Đ nh Chiểu, Phường 4, Quận 3, Quận 3, Hồ Chí Minh, Việt Nam, 70000","8,5",758,8.3,9.1,8.8,8.0,8.8,1,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
HỒNG PHÁT HOTEL,"No. 81-83 Ong Ich Khiem, Ward 10, District 11, Ho Chi Minh City, 81-83 Ông Ích Khiêm, Phường 10, Quận 11, TP.HCM, Quận 11, Hồ Chí Minh, Việt Nam, 72600","8,1",157,8.3,8.3,7.7,7.0,7.4,1,0,0,0,1,0,1,1,1,Không có giá trước,665.833
APEC HOTEL,"13 Bui Thi Xuan Street, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",611,7.7,7.5,6.6,6.1,6.4,1,0,0,1,1,0,1,1,0,Không có giá trước,881.250
KHÁCH SẠN & SPA MINH TÂM PHÚ NHUẬN (MINH TAM PHU NHUAN HOTEL & SPA),"145/8 Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","8,1",782,8.1,8.4,8.3,8.0,8.2,0,1,0,1,1,0,1,1,1,1.500.000,881.479
Arista,"19 Đường số 16, phường An Phú, Quận 2, Hồ Chí Minh, Việt Nam","8,3",345,8.5,8.9,8.5,8.5,8.8,1,0,0,0,0,0,1,1,1,915.758,907.407
The Noble Swan Hotel New World,"270 Lê Thánh Tôn , Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,3",1182,8.7,7.6,7.3,6.3,6.9,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Henry Home - RiverGate Residence,"No. 151, Ben Van Don Street, River Gate, Quận 4, Hồ Chí Minh, Việt Nam, 72808","8,4",227,9.1,8.8,8.7,8.5,8.4,1,1,0,1,0,1,0,1,1,2.473.000,785.036
Sanouva Saigon Hotel,"175 L&#253; Tự Trọng, Phường Bến Th&#224;nh, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",5658,9.1,8.6,8.4,7.8,8.7,1,1,0,0,1,1,1,1,1,2.192.108,1.473.611
Khách sạn Eden Star Sài Gòn (Eden Star Saigon Hotel),"38 Bùi Thị Xuân, Phường Bến Thành, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","8,4",7787,8.5,8.7,8.4,8.3,8.6,0,1,1,0,1,1,1,1,1,8.923.186,3.191.146
Landmark 81 & Vinhomes Royal City Apartment,"Room 720A, Vinhomes Tan Cang Landmark 81, Dien Bien Phu Street, Landmark 81, Bình Thạnh, Hồ Chí Minh, Việt Nam, 72300","7,4",31,7.7,5.5,6.8,6.0,6.5,1,1,1,1,1,1,0,1,1,5.032.451,2.886.166
PANDORA HOUSE,"Pandora House, 497/5 Su Van Hanh, Ward 12, District 10, Ho Chi Minh City, Quận 10, Hồ Chí Minh, Việt Nam, 700000","9,0",338,9.3,9.5,9.3,9.2,9.4,1,0,0,0,0,1,1,1,1,1.070.000,853.574
Amory Hotel Saigon Center,"382/8 Đ. Nguyễn Thị Minh Khai, Quận 3, Hồ Chí Minh, Việt Nam, 70000","8,1",103,8.3,8.2,8.2,7.6,8.1,0,1,0,0,1,0,1,1,1,1.548.330,723.866
Khách Sạn The White 8A Thái Văn Lung (The White Hotel 8A Thai Van Lung),"8A Thái Văn Lung, Phường Bến Nghé, Quận 1, thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam","7,9",3134,8.8,8.0,8.0,7.3,7.7,0,1,0,0,1,0,1,1,0,7.480.530,1.793.235
Nicecy Hotel - Nguyen Trai Street,"Đ. Nguyễn Tr&#227;i, Bến Th&#224;nh 7/8-9-10, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,7",591,8.5,8.2,7.9,7.3,7.7,0,0,0,0,1,0,1,1,0,1.337.735,465.267
Căn hộ studio 23 m² có 1 phòng tắm riêng ở Quận 3 (Studio 23m2 - Central Le Van Sy),"Quận 3, Hồ Chí Minh, Việt Nam","8,9",35,9.1,8.9,9.1,9.0,9.0,1,0,0,1,0,0,0,0,1,513.550,390.160
Khách sạn Đại Nam Sài Gòn (Dai Nam Sai Gon Hotel),"5/11 Nguyen Sieu Street, Ben Nghe Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,2",1665,9.0,8.3,8.6,7.9,8.3,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Nhà của Andy (Andy's House),"104 Tran Dinh Xu Street, District 1,, Quận 1, Hồ Chí Minh, Việt Nam","8,4",463,8.6,8.5,8.8,8.3,8.2,1,0,0,0,1,0,1,1,1,Không có giá trước,972.222
Khách sạn & Căn hộ Charmaine's (Charmaine's Hotel & Apartment),"26 Khu Phố Hưng Gia 1, Quận 7 , Quận 7, Hồ Chí Minh, Việt Nam, 70880","8,5",557,8.6,8.9,8.8,8.3,8.6,1,0,0,0,0,0,1,1,1,1.375.741,1.335.556
CĂN HỘ SAM ROYAL (SAM ROYAL APARTMENT),"59-61 Đường Thủ Khoa Huân, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,8",306,8.7,8.0,7.8,7.2,7.7,1,1,0,0,0,0,1,1,1,2.350.000,1.208.507
M Village Living Nam Kỳ Khởi Nghĩa,"No. 214, Nam Ky Khoi Nghia Street, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",1294,9.2,9.5,9.2,8.9,9.3,1,0,0,1,1,0,0,1,1,3.067.821,1.507.175
Caravelle Saigon Hotel,"19-23 Công Trường Lam Sơn, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam,","8,9",7682,9.5,9.0,8.5,8.8,9.1,1,1,0,0,1,1,1,1,1,10.000.000,4.419.284
Khách sạn Grand Sài Gòn (Hotel Grand Saigon),"08 Đồng Khởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh , Quận 1, Hồ Chí Minh, Việt Nam, +84 28","8,6",6922,9.3,8.7,8.4,8.4,8.9,1,1,0,0,1,1,1,1,1,4.198.902,2.791.094
Khách Sạn C’Lavie – Saigon Airport Hotel (C’Lavie Hotel – Saigon Airport Hotel),"548A Cách Mạng Tháng 8, Phường 11, Quận 03, TPHCM, Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,6",258,8.9,9.0,8.8,8.5,8.8,1,1,0,0,0,0,1,1,1,900.571,524.633
SOFEA Boutique Hotel,"19 Trương Định, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam","8,1",20,9.3,8.7,8.2,7.9,8.3,0,0,0,0,1,0,1,1,0,Không có giá trước,692.877
Khách sạn A25 29 Bùi Thị Xuân (A25 Hotel - 29 Bui Thi Xuan),"29 - 31 Bui Thi Xuan, Ben Thanh, District 1, Ho Chi Minh , Quận 1, Hồ Chí Minh, Việt Nam, 7000","8,0",1194,8.6,8.3,8.2,7.7,8.1,0,1,0,0,1,0,1,1,1,1.795.582,1.180.356
Prague Hotel,"175/10-12 đường Phạm Ngũ Lão, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",2964,9.0,8.7,8.3,7.8,8.3,0,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
A&EM Corp - The Petit Hotel,"179 Lý Tự Trọng, Phường Bến Thành, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,7",1622,8.7,7.8,7.9,6.9,7.6,1,1,0,0,1,0,1,1,0,1.797.605,950.706
Yaya Hotel,"40/29 Bui Vien Street, Pham Ngu Lao Ward, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 710000","7,4",331,8.7,7.8,7.4,Không có,7.0,0,0,0,0,1,0,1,1,1,1.759.596,415.100
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Sunny Apartment Ho Chi Minh)","51 Duong So 6, Khu Dan Cu Trung Son, Binh Chanh, 21, Bình Hưng, Hồ Chí Minh, Việt Nam, 700000","7,5",88,7.8,8.4,8.0,7.8,8.0,1,0,1,1,1,1,1,1,1,1.050.000,333.267
Ha Bao Chau Hotel Tan Binh,"No. 3, Le Tan Quoc, Ward 13, Vietnam, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,5",35,9.3,9.1,8.6,8.9,9.5,0,0,0,0,1,0,1,1,1,550.000,326.629
S79 MyMy Hotel 2,"449/46 Su Van Hanh, District 10, Ho Chi Minh City, Quận 10, Hồ Chí Minh, Việt Nam, 700000","9,0",108,9.6,9.4,9.4,9.3,9.5,1,0,0,0,1,1,1,1,1,1.351.679,717.779
Khách sạn PALAGO - Quận Bình Thạnh (PALAGO Hotel - Binh Thanh District),"625/8 Xo Viet Nghe Tinh Phuong 26 Quan Binh Thanh, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","7,6",172,7.7,8.0,7.8,7.6,8.0,0,1,0,0,1,0,1,1,1,688.820,639.979
Eastin Grand Hotel Saigon,"253 Nguyễn Văn Trỗi, Quận Phú Nhuận , Phú Nhuận, Hồ Chí Minh, Việt Nam,","8,7",7658,8.5,9.0,8.8,8.7,9.0,1,1,1,0,1,1,1,1,1,10.000.000,2.274.180
KunKin Garden Aparthotel & Spa,"219/8 Ngo Tat To street, Ward 22, Binh Thanh District, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","8,5",2008,7.8,8.9,8.6,8.5,9.0,1,1,1,0,0,1,1,1,0,3.097.175,1.418.259
Joy Inn Cộng Hòa của Cozrum (Joy Inn Cong Hoa By Cozrum),"No. 419 Cong Hoa Street, Ward 15, Tan Binh District, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,0",335,7.3,7.1,7.0,6.5,6.8,0,0,0,0,1,0,1,1,0,Không có giá trước,349.812
Khách sạn Đình Phát (Dinh Phat Hotel),"141-143 Calmette,P. Nguyen Thai Binh, Q.1, TP.Ho Chi Minh, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam","8,2",1864,8.9,8.2,8.4,7.7,8.2,1,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
M Village Living Lý Chính Thắng,"No. 127, Ly Chinh Thang, Ward Vo Thi Sau, District 3, Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,0",424,9.1,9.4,9.0,9.1,9.4,1,0,0,1,1,0,0,1,1,2.357.366,1.267.418
Collection O Cozy 5 Hotel - Near SECC,"R4 54-55, Hung Gia 2, Tan Phong, Quan 7, Thanh pho Ho Chi Minh, Viet Nam, Ho-Chi-Minh, Quận 7, Hồ Chí Minh, Việt Nam, 72900","6,8",108,8.0,7.3,7.1,6.7,6.5,0,0,0,0,0,1,0,1,0,597.007,304.474
Gia Vien Hotel,"175/4-6 đường Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,9",3915,8.8,7.9,8.0,7.2,8.0,1,1,0,0,1,0,0,1,1,1.469.451,576.234
Bin Bin Mimosa Hotel - Near Tan Son Nhat Airport,"No. 21, Bach Dang Street, Ward 2, Tan Binh, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 736464","8,2",171,8.7,8.5,8.0,7.6,8.0,1,0,0,0,0,0,1,1,1,634.807,616.188
Khách sạn Acnos (Acnos Hotel),"18-20 NGUYỄN THỊ NGHĨA, PHƯỜNG BÉN THÀNH, QUẬN 1, Quận 1, Hồ Chí Minh, Việt Nam","8,5",1052,9.0,8.6,8.5,8.2,8.6,1,1,0,0,0,0,1,1,1,Không có giá trước,1.210.000
Aristo Saigon Hotel,"3A Vo Van Tan Street, CBD Area (Near by War Museum, Reunification Palace, Saigon Notre Dame Basilica, Ben Thanh Market), Quận 3, Hồ Chí Minh, Việt Nam, 700000","8,2",3725,8.6,8.6,8.3,7.9,8.3,1,1,0,0,1,1,1,1,0,2.183.579,1.074.038
Lucy House,"219/14 Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh, Việt Nam, 70000","8,0",166,8.2,8.3,8.1,7.8,8.3,1,1,0,1,1,0,1,1,1,436.202,371.944
Eden Garden Hotel,"28/12 Bui Vien Street, Pham Ngu Lao Ward , Quận 1, Hồ Chí Minh, Việt Nam","7,6",3968,8.4,7.7,7.7,7.1,7.5,0,1,0,0,1,0,1,1,1,3.757.938,960.760
Diamond Boutique Hotel,"36 Hưng Gia 3, Tân Phong, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,9",151,8.6,7.9,7.9,7.7,7.6,1,0,0,0,1,0,1,1,1,1.830.954,733.333
AYA Homestay,"25/33 Nguyễn Bỉnh Khiêm, P.Bến Nghé, Q1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",115,8.8,8.8,8.7,8.4,8.7,1,0,0,1,0,1,1,1,1,1.013.326,764.792
Khách sạn A25 - 167 Phạm Ngũ Lão (A25 Hotel - 167 Pham Ngu Lao),"167 Pham Ngu Lao, Pham Ngu Lao, Quan 1, Ho Chi Minh , Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,2",675,9.0,8.5,8.3,7.8,8.2,0,1,0,0,1,0,1,1,1,1.985.700,723.979
Luân Vũ Hotel - Bùi Viện Walking street,"No. 2, 35, Bui Vien Street, Pham Ngu Lao Ward, District 7, 7, Quận 1, Hồ Chí Minh, Việt Nam","7,2",246,7.5,7.0,6.6,6.3,6.3,1,0,0,0,0,1,1,1,1,672.594,418.893
Khách sạn A25 - 55 Lê Anh Xuân (A25 Hotel - 55 Le Anh Xuan),"55 Le Anh Xuan, Ben Thanh, District 1, Ho Chi Minh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,2",545,8.9,8.6,8.2,7.8,8.3,0,1,0,0,0,1,1,1,0,3.257.428,1.022.992
Khách Sạn Sao Nam - Phố Đi Bộ Bùi Viện (Sao Nam Hotel - Bui Vien Walking Street),"175/5 Pham Ngu Lao Street, District 1, HCMC, Viet Nam., Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,9",273,9.0,8.5,8.0,7.0,7.6,0,0,0,0,0,0,1,1,1,542.792,476.190
Vintage Boutique Hotel & Spa,"33 Đường Bùi Thị Xuân, Quận 1, Hồ Chí Minh, Việt Nam","8,1",924,8.5,8.2,7.6,7.2,7.4,1,1,0,0,1,1,1,1,1,2.401.350,738.889
Khách Sạn Royal Dragon Boutique (Royal Dragon Boutique Hotel),"1/16-18 Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",309,8.4,8.4,8.5,8.0,8.6,0,1,0,0,1,0,1,1,1,3.380.000,724.718
Northern Charm Hotel,"12 Ly Tu Trong, Ben Nghe Ward, Dist 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",1266,9.1,8.7,8.5,Không có,8.7,1,1,1,0,1,1,1,1,1,3.362.669,2.430.947
Cozrum Homes Greena House,"74/5 Thach Thi Thanh, Tan Dinh Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","6,9",406,7.5,7.5,7.5,7.5,7.3,1,0,0,0,0,0,0,1,0,647.975,455.247
